PC1,PC2,Cluster
-1.4588886069668099,0.09490357414925091,2
-0.24597857837815795,-0.7959009801563602,0
-1.8227616155434074,0.3621449404409344,2
-0.8524335926724844,-0.3504987030035545,0
1.0888016461533498,-0.606153966548888,1
0.6591896344480797,0.7955357032438727,0
-1.7014706126845416,0.27306448501037334,2
2.855618854083376,-0.2027697883283005,1
-1.2163066012490804,-0.08325733671187119,2
2.6942294728096776,0.5129320719045422,1
